V1,V2,V3,V4,V5,V6,state,Next_State_1,Next_State_2,Next_State_3,Next_State_4,Prob_1,Prob_2,Prob_3,Prob_4
1298.0,1384.0,1,1.0,20,False,2215,985,986,,,0.79,0.21,,
1351.0,1260.0,1,0.92,21,True,985,,,,,,,,
1224.0,1392.0,1,1.0,21,True,986,,,,,,,,
1249.0,1520.0,1,1.0,19,False,3639,798,,,,1.0,,,
1301.0,1384.0,1,0.92,20,False,798,800,1065,,,0.06,0.94,,
1354.0,1260.0,1,0.92,21,True,800,,,,,,,,
1227.0,1392.0,1,1.0,21,True,1065,,,,,,,,
1104.0,2016.0,1,1.0,16,False,2208,2226,,,,1.0,,,
1153.0,1835.0,1,0.92,17,False,2226,2227,,,,1.0,,,
1203.0,1670.0,1,0.92,18,False,2227,2229,2230,,,0.87,0.13,,
1254.0,1520.0,1,0.92,19,False,2229,452,,,,1.0,,,
1306.0,1384.0,1,0.92,20,False,452,454,455,,,0.55,0.45,,
1360.0,1260.0,1,0.92,21,True,454,,,,,,,,
1232.0,1392.0,1,1.0,21,True,455,,,,,,,,
1136.0,1679.0,1,1.0,19,False,2230,2223,,,,1.0,,,
1186.0,1528.0,1,0.92,20,False,2223,2224,,,,1.0,,,
1237.0,1391.0,1,0.92,21,True,2224,,,,,,,,
1188.0,2191.0,1,1.0,13,False,3622,3531,,,,1.0,,,
1239.0,1994.0,1,0.92,14,False,3531,3532,3533,,,0.56,0.44,,
1292.0,1815.0,1,0.92,15,False,3532,3534,,,,1.0,,,
1346.0,1652.0,1,0.92,16,False,3534,3535,3536,,,0.35,0.65,,
1401.0,1504.0,1,0.92,17,False,3535,3537,3538,,,0.68,0.32,,
1457.0,1369.0,1,0.92,18,False,3537,,,,,,,,
1320.0,1512.0,1,1.0,18,False,3538,2157,2158,,,0.81,0.19,,
1374.0,1376.0,1,0.92,19,False,2157,2159,,,,1.0,,,
1429.0,1252.0,1,0.92,20,False,2159,,,,,,,,
1245.0,1520.0,1,1.0,19,False,2158,384,,,,1.0,,,
1297.0,1384.0,1,0.92,20,False,384,385,386,,,0.18,0.82,,
1350.0,1260.0,1,0.92,21,True,385,,,,,,,,
1223.0,1392.0,1,1.0,21,True,386,,,,,,,,
1269.0,1661.0,1,1.0,17,False,3536,3540,3541,,,0.72,0.28,,
1322.0,1512.0,1,0.92,18,False,3540,3542,,,,1.0,,,
1376.0,1376.0,1,0.92,19,False,3542,3543,,,,1.0,,,
1431.0,1252.0,1,0.92,20,False,3543,,,,,,,,
1198.0,1670.0,1,1.0,18,False,3541,3202,3640,,,0.35,0.65,,
1249.0,1520.0,1,0.92,19,False,3202,798,,,,1.0,,,
1301.0,1384.0,1,0.92,20,False,798,800,1065,,,0.21,0.79,,
1354.0,1260.0,1,0.92,21,True,800,,,,,,,,
1227.0,1392.0,1,1.0,21,True,1065,,,,,,,,
1132.0,1679.0,1,1.0,19,False,3640,994,995,,,0.56,0.44,,
1181.0,1528.0,1,0.92,20,False,994,996,,,,1.0,,,
1232.0,1391.0,1,0.92,21,True,996,,,,,,,,
1070.0,1688.0,1,1.0,20,False,995,998,999,,,0.32,0.68,,
1118.0,1536.0,1,0.92,21,True,998,,,,,,,,
1013.0,1697.0,1,1.0,21,True,999,,,,,,,,
1170.0,2005.0,1,1.0,15,False,3533,2243,,,,1.0,,,
1221.0,1825.0,1,0.92,16,False,2243,2244,,,,1.0,,,
1273.0,1661.0,1,0.92,17,False,2244,2246,3547,,,0.35,0.65,,
1326.0,1512.0,1,0.92,18,False,2246,2247,3548,,,0.85,0.15,,
1380.0,1376.0,1,0.92,19,False,2247,2248,3549,,,0.25,0.75,,
1435.0,1252.0,1,0.92,20,False,2248,,,,,,,,
1300.0,1384.0,1,1.0,20,False,3549,259,,,,1.0,,,
1353.0,1260.0,1,0.92,21,True,259,,,,,,,,
1250.0,1520.0,1,1.0,19,False,3548,1069,,,,1.0,,,
1302.0,1384.0,1,0.92,20,False,1069,1071,1072,,,0.59,0.41,,
1356.0,1260.0,1,0.92,21,True,1071,,,,,,,,
1228.0,1392.0,1,1.0,21,True,1072,,,,,,,,
1201.0,1670.0,1,1.0,18,False,3547,2219,3551,,,0.06,0.94,,
1252.0,1520.0,1,0.92,19,False,2219,445,,,,1.0,,,
1304.0,1384.0,1,0.92,20,False,445,446,,,,1.0,,,
1358.0,1260.0,1,0.92,21,True,446,,,,,,,,
1134.0,1679.0,1,1.0,19,False,3551,2169,,,,1.0,,,
1183.0,1528.0,1,0.92,20,False,2169,2171,,,,1.0,,,
1234.0,1391.0,1,0.92,21,True,2171,,,,,,,,
1140.0,2407.0,1,1.0,12,False,3620,3641,3642,,,0.32,0.68,,
1190.0,2191.0,1,0.92,13,False,3641,3643,,,,1.0,,,
1241.0,1994.0,1,0.92,14,False,3643,3644,,,,1.0,,,
1294.0,1815.0,1,0.92,15,False,3644,3645,,,,1.0,,,
1348.0,1652.0,1,0.92,16,False,3645,3646,3647,,,0.48,0.52,,
1403.0,1504.0,1,0.92,17,False,3646,3648,3649,,,0.69,0.31,,
1459.0,1369.0,1,0.92,18,False,3648,,,,,,,,
1322.0,1512.0,1,1.0,18,False,3649,3542,,,,1.0,,,
1376.0,1376.0,1,0.92,19,False,3542,3543,,,,1.0,,,
1431.0,1252.0,1,0.92,20,False,3543,,,,,,,,
1271.0,1661.0,1,1.0,17,False,3647,2211,,,,1.0,,,
1324.0,1512.0,1,0.92,18,False,2211,2213,3639,,,0.4,0.6,,
1378.0,1376.0,1,0.92,19,False,2213,2214,,,,1.0,,,
1433.0,1252.0,1,0.92,20,False,2214,,,,,,,,
1249.0,1520.0,1,1.0,19,False,3639,798,,,,1.0,,,
1301.0,1384.0,1,0.92,20,False,798,800,1065,,,0.15,0.85,,
1354.0,1260.0,1,0.92,21,True,800,,,,,,,,
1227.0,1392.0,1,1.0,21,True,1065,,,,,,,,
1078.0,2420.0,1,1.0,13,False,3642,3650,,,,1.0,,,
1126.0,2203.0,1,0.92,14,False,3650,3651,3652,,,0.94,0.06,,
1176.0,2005.0,1,0.92,15,False,3651,3653,,,,1.0,,,
1227.0,1825.0,1,0.92,16,False,3653,3654,3655,,,0.26,0.74,,
1279.0,1661.0,1,0.92,17,False,3654,3656,,,,1.0,,,
1332.0,1512.0,1,0.92,18,False,3656,3657,3658,,,0.46,0.54,,
1386.0,1376.0,1,0.92,19,False,3657,3659,,,,1.0,,,
1441.0,1252.0,1,0.92,20,False,3659,,,,,,,,
1256.0,1520.0,1,1.0,19,False,3658,495,,,,1.0,,,
1309.0,1384.0,1,0.92,20,False,495,497,,,,1.0,,,
1363.0,1260.0,1,0.92,21,True,497,,,,,,,,
1159.0,1835.0,1,1.0,17,False,3655,3587,3588,,,0.41,0.59,,
1209.0,1670.0,1,0.92,18,False,3587,3589,,,,1.0,,,
1260.0,1520.0,1,0.92,19,False,3589,746,3590,,,0.46,0.54,,
1313.0,1384.0,1,0.92,20,False,746,747,,,,1.0,,,
1367.0,1260.0,1,0.92,21,True,747,,,,,,,,
1189.0,1528.0,1,1.0,20,False,3590,3591,3660,,,0.37,0.63,,
1240.0,1391.0,1,0.92,21,True,3591,,,,,,,,
1123.0,1536.0,1,1.0,21,True,3660,,,,,,,,
1096.0,1845.0,1,1.0,18,False,3588,2273,,,,1.0,,,
1145.0,1679.0,1,0.92,19,False,2273,2274,2275,,,0.39,0.61,,
1195.0,1528.0,1,0.92,20,False,2274,2276,,,,1.0,,,
1246.0,1391.0,1,0.92,21,True,2276,,,,,,,,
1082.0,1688.0,1,1.0,20,False,2275,2266,2267,,,0.88,0.12,,
1130.0,1536.0,1,0.92,21,True,2266,,,,,,,,
1024.0,1697.0,1,1.0,21,True,2267,,,,,,,,
1065.0,2215.0,1,1.0,15,False,3652,548,3661,,,0.76,0.24,,
1113.0,2016.0,1,0.92,16,False,548,549,3662,,,0.21,0.79,,
1162.0,1835.0,1,0.92,17,False,549,550,,,,1.0,,,
1212.0,1670.0,1,0.92,18,False,550,551,,,,1.0,,,
1264.0,1520.0,1,0.92,19,False,551,552,553,,,0.18,0.82,,
1317.0,1384.0,1,0.92,20,False,552,554,,,,1.0,,,
1371.0,1260.0,1,0.92,21,True,554,,,,,,,,
1193.0,1528.0,1,1.0,20,False,553,556,,,,1.0,,,
1244.0,1391.0,1,0.92,21,True,556,,,,,,,,
1053.0,2027.0,1,1.0,17,False,3662,3663,3664,,,0.0,1.0,,
1100.0,1845.0,1,0.92,18,False,3663,1172,,,,1.0,,,
1149.0,1679.0,1,0.92,19,False,1172,1174,3665,,,0.27,0.73,,
1199.0,1528.0,1,0.92,20,False,1174,1175,,,,1.0,,,
1250.0,1391.0,1,0.92,21,True,1175,,,,,,,,
1086.0,1688.0,1,1.0,20,False,3665,2280,2281,,,0.12,0.88,,
1134.0,1536.0,1,0.92,21,True,2280,,,,,,,,
1027.0,1697.0,1,1.0,21,True,2281,,,,,,,,
997.0,2038.0,1,1.0,18,False,3664,3666,3667,,,0.45,0.55,,
1043.0,1855.0,1,0.92,19,False,3666,3668,1178,,,0.96,0.04,,
1090.0,1688.0,1,0.92,20,False,3668,3669,,,,1.0,,,
1138.0,1536.0,1,0.92,21,True,3669,,,,,,,,
987.0,1865.0,1,1.0,20,False,1178,1180,3670,,,0.99,0.01,,
1032.0,1698.0,1,0.92,21,True,1180,,,,,,,,
935.0,1875.0,1,1.0,21,True,3670,,,,,,,,
945.0,2049.0,1,1.0,19,False,3667,3671,,,,1.0,,,
989.0,1865.0,1,0.92,20,False,3671,3672,3673,,,0.69,0.31,,
1034.0,1698.0,1,0.92,21,True,3672,,,,,,,,
937.0,1875.0,1,1.0,21,True,3673,,,,,,,,
1008.0,2227.0,1,1.0,16,False,3661,3674,,,,1.0,,,
1054.0,2027.0,1,0.92,17,False,3674,3675,3676,,,0.0,1.0,,
1101.0,1845.0,1,0.92,18,False,3675,2398,561,,,0.53,0.47,,
1150.0,1679.0,1,0.92,19,False,2398,2399,,,,1.0,,,
1200.0,1528.0,1,0.92,20,False,2399,2400,2401,,,0.37,0.63,,
1251.0,1391.0,1,0.92,21,True,2400,,,,,,,,
1133.0,1536.0,1,1.0,21,True,2401,,,,,,,,
1042.0,1855.0,1,1.0,19,False,561,566,,,,1.0,,,
1089.0,1688.0,1,0.92,20,False,566,567,,,,1.0,,,
1137.0,1536.0,1,0.92,21,True,567,,,,,,,,
998.0,2038.0,1,1.0,18,False,3676,3677,1392,,,0.65,0.35,,
1044.0,1855.0,1,0.92,19,False,3677,3678,3679,,,0.42,0.58,,
1091.0,1688.0,1,0.92,20,False,3678,3439,,,,1.0,,,
1139.0,1536.0,1,0.92,21,True,3439,,,,,,,,
988.0,1865.0,1,1.0,20,False,3679,1876,,,,1.0,,,
1033.0,1698.0,1,0.92,21,True,1876,,,,,,,,
946.0,2049.0,1,1.0,19,False,1392,1395,3680,,,0.73,0.27,,
990.0,1865.0,1,0.92,20,False,1395,1396,,,,1.0,,,
1035.0,1698.0,1,0.92,21,True,1396,,,,,,,,
897.0,2060.0,1,1.0,20,False,3680,3681,,,,1.0,,,
939.0,1875.0,1,0.92,21,True,3681,,,,,,,,
1173.0,2875.0,1,1.0,8,False,3485,3376,,,,1.0,,,
1224.0,2617.0,1,0.92,9,False,3376,3378,,,,1.0,,,
1277.0,2382.0,1,0.92,10,False,3378,3380,3381,,,0.58,0.42,,
1331.0,2168.0,1,0.92,11,False,3380,3382,,,,1.0,,,
1386.0,1973.0,1,0.92,12,False,3382,3384,,,,1.0,,,
1442.0,1796.0,1,0.92,13,False,3384,,,,,,,,
1206.0,2395.0,1,1.0,11,False,3381,3387,,,,1.0,,,
1258.0,2180.0,1,0.92,12,False,3387,3389,3390,,,0.8,0.2,,
1311.0,1984.0,1,0.92,13,False,3389,3391,,,,1.0,,,
1365.0,1806.0,1,0.92,14,False,3391,3392,3393,,,0.27,0.73,,
1420.0,1644.0,1,0.92,15,False,3392,3394,,,,1.0,,,
1476.0,1496.0,1,0.92,16,False,3394,,,,,,,,
1287.0,1816.0,1,1.0,15,False,3393,422,2426,,,0.55,0.45,,
1341.0,1653.0,1,0.92,16,False,422,423,424,,,0.39,0.61,,
1396.0,1505.0,1,0.92,17,False,423,425,1335,,,0.41,0.59,,
1452.0,1370.0,1,0.92,18,False,425,,,,,,,,
1315.0,1513.0,1,1.0,18,False,1335,1336,2311,,,0.47,0.53,,
1369.0,1377.0,1,0.92,19,False,1336,1337,,,,1.0,,,
1424.0,1253.0,1,0.92,20,False,1337,1339,1340,,,0.64,0.36,,
1480.0,1141.0,1,0.92,21,False,1339,,,,,,,,
1341.0,1260.0,1,1.0,21,True,1340,,,,,,,,
1240.0,1521.0,1,1.0,19,False,2311,205,361,,,0.8,0.2,,
1292.0,1384.0,1,0.92,20,False,205,206,,,,1.0,,,
1345.0,1260.0,1,0.92,21,True,206,,,,,,,,
1171.0,1529.0,1,1.0,20,False,361,362,,,,1.0,,,
1221.0,1392.0,1,0.92,21,True,362,,,,,,,,
1264.0,1662.0,1,1.0,17,False,424,426,,,,1.0,,,
1317.0,1513.0,1,0.92,18,False,426,427,,,,1.0,,,
1371.0,1377.0,1,0.92,19,False,427,429,430,,,0.85,0.15,,
1426.0,1253.0,1,0.92,20,False,429,,,,,,,,
1292.0,1385.0,1,1.0,20,False,430,431,,,,1.0,,,
1345.0,1261.0,1,0.92,21,True,431,,,,,,,,
1215.0,1826.0,1,1.0,16,False,2426,2427,,,,1.0,,,
1267.0,1662.0,1,0.92,17,False,2427,1347,1348,,,0.67,0.33,,
1320.0,1513.0,1,0.92,18,False,1347,712,,,,1.0,,,
1374.0,1377.0,1,0.92,19,False,712,714,715,,,0.66,0.34,,
1429.0,1253.0,1,0.92,20,False,714,,,,,,,,
1295.0,1385.0,1,1.0,20,False,715,716,,,,1.0,,,
1348.0,1261.0,1,0.92,21,True,716,,,,,,,,
1196.0,1671.0,1,1.0,18,False,1348,1349,,,,1.0,,,
1247.0,1521.0,1,0.92,19,False,1349,724,,,,1.0,,,
1299.0,1384.0,1,0.92,20,False,724,725,726,,,0.88,0.12,,
1352.0,1260.0,1,0.92,21,True,725,,,,,,,,
1225.0,1392.0,1,1.0,21,True,726,,,,,,,,
1188.0,2192.0,1,1.0,13,False,3390,705,1351,,,0.38,0.62,,
1239.0,1995.0,1,0.92,14,False,705,706,1352,,,0.13,0.87,,
1292.0,1816.0,1,0.92,15,False,706,707,1353,,,0.59,0.41,,
1346.0,1653.0,1,0.92,16,False,707,708,709,,,0.17,0.83,,
1401.0,1505.0,1,0.92,17,False,708,710,,,,1.0,,,
1457.0,1370.0,1,0.92,18,False,710,,,,,,,,
1269.0,1662.0,1,1.0,17,False,709,720,1064,,,0.7,0.3,,
1322.0,1513.0,1,0.92,18,False,720,721,722,,,0.58,0.42,,
1376.0,1377.0,1,0.92,19,False,721,723,,,,1.0,,,
1431.0,1253.0,1,0.92,20,False,723,,,,,,,,
1247.0,1521.0,1,1.0,19,False,722,724,,,,1.0,,,
1299.0,1384.0,1,0.92,20,False,724,725,726,,,0.26,0.74,,
1352.0,1260.0,1,0.92,21,True,725,,,,,,,,
1225.0,1392.0,1,1.0,21,True,726,,,,,,,,
1198.0,1671.0,1,1.0,18,False,1064,797,3278,,,0.91,0.09,,
1249.0,1521.0,1,0.92,19,False,797,798,799,,,0.38,0.62,,
1301.0,1384.0,1,0.92,20,False,798,800,,,,1.0,,,
1354.0,1260.0,1,0.92,21,True,800,,,,,,,,
1179.0,1529.0,1,1.0,20,False,799,801,1359,,,0.59,0.41,,
1230.0,1392.0,1,0.92,21,True,801,,,,,,,,
1114.0,1537.0,1,1.0,21,True,1359,,,,,,,,
1132.0,1680.0,1,1.0,19,False,3278,3279,,,,1.0,,,
1181.0,1529.0,1,0.92,20,False,3279,1447,,,,1.0,,,
1232.0,1392.0,1,0.92,21,True,1447,,,,,,,,
1219.0,1826.0,1,1.0,16,False,1353,1354,,,,1.0,,,
1271.0,1662.0,1,0.92,17,False,1354,1355,,,,1.0,,,
1324.0,1513.0,1,0.92,18,False,1355,1356,,,,1.0,,,
1378.0,1377.0,1,0.92,19,False,1356,1358,,,,1.0,,,
1433.0,1253.0,1,0.92,20,False,1358,,,,,,,,
1170.0,2006.0,1,1.0,15,False,1352,434,478,,,0.56,0.44,,
1221.0,1826.0,1,0.92,16,False,434,435,436,,,0.43,0.57,,
1273.0,1662.0,1,0.92,17,False,435,437,438,,,0.53,0.47,,
1326.0,1513.0,1,0.92,18,False,437,439,1077,,,0.34,0.66,,
1380.0,1377.0,1,0.92,19,False,439,440,441,,,0.41,0.59,,
1435.0,1253.0,1,0.92,20,False,440,,,,,,,,
1300.0,1385.0,1,1.0,20,False,441,442,443,,,0.94,0.06,,
1353.0,1261.0,1,0.92,21,True,442,,,,,,,,
1226.0,1393.0,1,1.0,21,True,443,,,,,,,,
1250.0,1521.0,1,1.0,19,False,1077,1069,,,,1.0,,,
1302.0,1384.0,1,0.92,20,False,1069,1071,,,,1.0,,,
1356.0,1260.0,1,0.92,21,True,1071,,,,,,,,
1201.0,1671.0,1,1.0,18,False,438,444,,,,1.0,,,
1252.0,1521.0,1,0.92,19,False,444,445,1111,,,0.47,0.53,,
1304.0,1384.0,1,0.92,20,False,445,446,,,,1.0,,,
1358.0,1260.0,1,0.92,21,True,446,,,,,,,,
1182.0,1529.0,1,1.0,20,False,1111,1112,2349,,,0.55,0.45,,
1233.0,1392.0,1,0.92,21,True,1112,,,,,,,,
1117.0,1537.0,1,1.0,21,True,2349,,,,,,,,
1153.0,1836.0,1,1.0,17,False,436,448,,,,1.0,,,
1203.0,1671.0,1,0.92,18,False,448,450,,,,1.0,,,
1254.0,1521.0,1,0.92,19,False,450,452,,,,1.0,,,
1306.0,1384.0,1,0.92,20,False,452,454,,,,1.0,,,
1360.0,1260.0,1,0.92,21,True,454,,,,,,,,
1106.0,2017.0,1,1.0,16,False,478,490,,,,1.0,,,
1155.0,1836.0,1,0.92,17,False,490,492,1113,,,0.51,0.49,,
1205.0,1671.0,1,0.92,18,False,492,493,,,,1.0,,,
1256.0,1521.0,1,0.92,19,False,493,495,,,,1.0,,,
1309.0,1384.0,1,0.92,20,False,495,497,,,,1.0,,,
1363.0,1260.0,1,0.92,21,True,497,,,,,,,,
1092.0,1846.0,1,1.0,18,False,1113,1114,,,,1.0,,,
1140.0,1680.0,1,0.92,19,False,1114,739,740,,,0.76,0.24,,
1190.0,1529.0,1,0.92,20,False,739,741,,,,1.0,,,
1241.0,1392.0,1,0.92,21,True,741,,,,,,,,
1078.0,1689.0,1,1.0,20,False,740,489,742,,,0.53,0.47,,
1126.0,1537.0,1,0.92,21,True,489,,,,,,,,
1020.0,1698.0,1,1.0,21,True,742,,,,,,,,
1123.0,2204.0,1,1.0,14,False,1351,527,,,,1.0,,,
1173.0,2006.0,1,0.92,15,False,527,528,529,,,0.08,0.92,,
1224.0,1826.0,1,0.92,16,False,528,530,3682,,,0.44,0.56,,
1276.0,1662.0,1,0.92,17,False,530,531,,,,1.0,,,
1329.0,1513.0,1,0.92,18,False,531,532,,,,1.0,,,
1383.0,1377.0,1,0.92,19,False,532,534,535,,,0.3,0.7,,
1438.0,1253.0,1,0.92,20,False,534,,,,,,,,
1303.0,1385.0,1,1.0,20,False,535,536,3683,,,0.91,0.09,,
1357.0,1261.0,1,0.92,21,True,536,,,,,,,,
1229.0,1393.0,1,1.0,21,True,3683,,,,,,,,
1156.0,1836.0,1,1.0,17,False,3682,3684,,,,1.0,,,
1206.0,1671.0,1,0.92,18,False,3684,3349,,,,1.0,,,
1257.0,1521.0,1,0.92,19,False,3349,2468,,,,1.0,,,
1310.0,1384.0,1,0.92,20,False,2468,2470,,,,1.0,,,
1364.0,1260.0,1,0.92,21,True,2470,,,,,,,,
1109.0,2017.0,1,1.0,16,False,529,539,,,,1.0,,,
1158.0,1836.0,1,0.92,17,False,539,540,1732,,,0.51,0.49,,
1208.0,1671.0,1,0.92,18,False,540,541,,,,1.0,,,
1259.0,1521.0,1,0.92,19,False,541,542,,,,1.0,,,
1312.0,1384.0,1,0.92,20,False,542,544,545,,,0.86,0.14,,
1366.0,1260.0,1,0.92,21,True,544,,,,,,,,
1237.0,1392.0,1,1.0,21,True,545,,,,,,,,
1095.0,1846.0,1,1.0,18,False,1732,1734,,,,1.0,,,
1143.0,1680.0,1,0.92,19,False,1734,1140,1141,,,0.58,0.42,,
1193.0,1529.0,1,0.92,20,False,1140,1142,,,,1.0,,,
1244.0,1392.0,1,0.92,21,True,1142,,,,,,,,
1081.0,1689.0,1,1.0,20,False,1141,507,,,,1.0,,,
1129.0,1537.0,1,0.92,21,True,507,,,,,,,,
942.0,4601.0,1,1.0,3,False,3479,3685,,,,1.0,,,
987.0,4188.0,1,0.92,4,False,3685,3686,3687,,,0.37,0.63,,
1033.0,3812.0,1,0.92,5,False,3686,3688,,,,1.0,,,
1081.0,3470.0,1,0.92,6,False,3688,3689,3690,,,0.27,0.73,,
1130.0,3158.0,1,0.92,7,False,3689,3691,3692,,,0.71,0.29,,
1180.0,2875.0,1,0.92,8,False,3691,3693,,,,1.0,,,
1232.0,2617.0,1,0.92,9,False,3693,3694,,,,1.0,,,
1285.0,2382.0,1,0.92,10,False,3694,3695,,,,1.0,,,
1339.0,2168.0,1,0.92,11,False,3695,3696,,,,1.0,,,
1394.0,1973.0,1,0.92,12,False,3696,3697,3698,,,0.71,0.29,,
1450.0,1796.0,1,0.92,13,False,3697,,,,,,,,
1314.0,1984.0,1,1.0,13,False,3698,3699,,,,1.0,,,
1368.0,1806.0,1,0.92,14,False,3699,3700,,,,1.0,,,
1424.0,1644.0,1,0.92,15,False,3700,3701,3702,,,0.78,0.22,,
1481.0,1496.0,1,0.92,16,False,3701,,,,,,,,
1341.0,1653.0,1,1.0,16,False,3702,423,424,,,0.57,0.43,,
1396.0,1505.0,1,0.92,17,False,423,425,,,,1.0,,,
1452.0,1370.0,1,0.92,18,False,425,,,,,,,,
1264.0,1662.0,1,1.0,17,False,424,426,2430,,,0.01,0.99,,
1317.0,1513.0,1,0.92,18,False,426,427,428,,,0.32,0.68,,
1371.0,1377.0,1,0.92,19,False,427,429,430,,,0.41,0.59,,
1426.0,1253.0,1,0.92,20,False,429,,,,,,,,
1292.0,1385.0,1,1.0,20,False,430,431,,,,1.0,,,
1345.0,1261.0,1,0.92,21,True,431,,,,,,,,
1242.0,1521.0,1,1.0,19,False,428,217,3266,,,0.12,0.88,,
1294.0,1384.0,1,0.92,20,False,217,219,244,,,0.42,0.58,,
1347.0,1260.0,1,0.92,21,True,219,,,,,,,,
1221.0,1392.0,1,1.0,21,True,244,,,,,,,,
1172.0,1529.0,1,1.0,20,False,3266,3267,,,,1.0,,,
1222.0,1392.0,1,0.92,21,True,3267,,,,,,,,
1193.0,1671.0,1,1.0,18,False,2430,2431,3268,,,0.45,0.55,,
1244.0,1521.0,1,0.92,19,False,2431,251,2039,,,0.2,0.8,,
1296.0,1384.0,1,0.92,20,False,251,252,,,,1.0,,,
1349.0,1260.0,1,0.92,21,True,252,,,,,,,,
1174.0,1529.0,1,1.0,20,False,2039,2040,,,,1.0,,,
1224.0,1392.0,1,0.92,21,True,2040,,,,,,,,
1127.0,1680.0,1,1.0,19,False,3268,3269,3270,,,0.38,0.62,,
1176.0,1529.0,1,0.92,20,False,3269,1327,,,,1.0,,,
1226.0,1392.0,1,0.92,21,True,1327,,,,,,,,
1066.0,1689.0,1,1.0,20,False,3270,3271,,,,1.0,,,
1114.0,1537.0,1,0.92,21,True,3271,,,,,,,,
1069.0,3175.0,1,1.0,8,False,3692,3703,,,,1.0,,,
1118.0,2890.0,1,0.92,9,False,3703,3704,,,,1.0,,,
1168.0,2631.0,1,0.92,10,False,3704,3705,,,,1.0,,,
1219.0,2395.0,1,0.92,11,False,3705,3706,,,,1.0,,,
1271.0,2180.0,1,0.92,12,False,3706,3707,,,,1.0,,,
1325.0,1984.0,1,0.92,13,False,3707,3708,,,,1.0,,,
1380.0,1806.0,1,0.92,14,False,3708,3709,,,,1.0,,,
1436.0,1644.0,1,0.92,15,False,3709,,,,,,,,
1024.0,3489.0,1,1.0,7,False,3690,3710,3711,,,0.53,0.47,,
1071.0,3176.0,1,0.92,8,False,3710,3712,3713,,,0.13,0.87,,
1120.0,2891.0,1,0.92,9,False,3712,3714,,,,1.0,,,
1170.0,2631.0,1,0.92,10,False,3714,3715,3716,,,0.49,0.51,,
1221.0,2395.0,1,0.92,11,False,3715,3717,3718,,,0.85,0.15,,
1273.0,2180.0,1,0.92,12,False,3717,3719,3720,,,0.86,0.14,,
1327.0,1984.0,1,0.92,13,False,3719,3721,,,,1.0,,,
1382.0,1806.0,1,0.92,14,False,3721,3722,,,,1.0,,,
1438.0,1644.0,1,0.92,15,False,3722,,,,,,,,
1202.0,2192.0,1,1.0,13,False,3720,3723,,,,1.0,,,
1254.0,1995.0,1,0.92,14,False,3723,3724,,,,1.0,,,
1307.0,1816.0,1,0.92,15,False,3724,3725,,,,1.0,,,
1361.0,1653.0,1,0.92,16,False,3725,3726,3727,,,0.4,0.6,,
1416.0,1505.0,1,0.92,17,False,3726,3728,,,,1.0,,,
1472.0,1370.0,1,0.92,18,False,3728,,,,,,,,
1283.0,1662.0,1,1.0,17,False,3727,2062,2063,,,0.28,0.72,,
1336.0,1513.0,1,0.92,18,False,2062,2064,2065,,,0.44,0.56,,
1390.0,1377.0,1,0.92,19,False,2064,2066,2067,,,0.47,0.53,,
1445.0,1253.0,1,0.92,20,False,2066,,,,,,,,
1310.0,1385.0,1,1.0,20,False,2067,2068,,,,1.0,,,
1364.0,1261.0,1,0.92,21,True,2068,,,,,,,,
1260.0,1521.0,1,1.0,19,False,2065,746,,,,1.0,,,
1313.0,1384.0,1,0.92,20,False,746,747,748,,,0.25,0.75,,
1367.0,1260.0,1,0.92,21,True,747,,,,,,,,
1238.0,1392.0,1,1.0,21,True,748,,,,,,,,
1211.0,1671.0,1,1.0,18,False,2063,1763,2069,,,0.7,0.3,,
1263.0,1521.0,1,0.92,19,False,1763,1764,1765,,,0.38,0.62,,
1316.0,1384.0,1,0.92,20,False,1764,1766,1767,,,0.62,0.38,,
1370.0,1260.0,1,0.92,21,True,1766,,,,,,,,
1241.0,1392.0,1,1.0,21,True,1767,,,,,,,,
1192.0,1529.0,1,1.0,20,False,1765,522,1366,,,0.55,0.45,,
1243.0,1392.0,1,0.92,21,True,522,,,,,,,,
1126.0,1537.0,1,1.0,21,True,1366,,,,,,,,
1144.0,1680.0,1,1.0,19,False,2069,2070,,,,1.0,,,
1194.0,1529.0,1,0.92,20,False,2070,2071,2385,,,0.31,0.69,,
1245.0,1392.0,1,0.92,21,True,2071,,,,,,,,
1128.0,1537.0,1,1.0,21,True,2385,,,,,,,,
1154.0,2408.0,1,1.0,12,False,3718,3729,,,,1.0,,,
1205.0,2192.0,1,0.92,13,False,3729,3730,3731,,,0.57,0.43,,
1257.0,1995.0,1,0.92,14,False,3730,3732,3733,,,0.56,0.44,,
1310.0,1816.0,1,0.92,15,False,3732,3734,3735,,,0.82,0.18,,
1364.0,1653.0,1,0.92,16,False,3734,3736,,,,1.0,,,
1419.0,1505.0,1,0.92,17,False,3736,3737,,,,1.0,,,
1475.0,1370.0,1,0.92,18,False,3737,,,,,,,,
1236.0,1826.0,1,1.0,16,False,3735,3738,3739,,,0.49,0.51,,
1288.0,1662.0,1,0.92,17,False,3738,3740,,,,1.0,,,
1341.0,1513.0,1,0.92,18,False,3740,3741,,,,1.0,,,
1396.0,1377.0,1,0.92,19,False,3741,3742,,,,1.0,,,
1452.0,1253.0,1,0.92,20,False,3742,,,,,,,,
1167.0,1836.0,1,1.0,17,False,3739,2486,2487,,,0.8,0.2,,
